,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Airport IATA,Year,Type ,Month ,Arrival/Departure,Destination_City ,Pax,ATMs,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Doha," 18,509 ", 124 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Doha," 12,314 ", 127 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Doha," 15,502 ", 145 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Doha," 12,071 ", 125 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Doha," 19,169 ", 120 ,,,,,,,,
,DMM,2024,International,May,Departure,Doha," 19,047 ", 124 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Doha," 25,988 ", 120 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Doha," 25,662 ", 124 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Doha," 19,032 ", 124 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Doha," 17,812 ", 120 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Doha," 15,019 ", 124 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Doha," 17,231 ", 120 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Doha," 17,612 ", 124 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Dubai," 38,309 ", 251 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Dubai," 32,255 ", 236 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Dubai," 28,589 ", 185 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Dubai," 24,143 ", 215 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Dubai," 32,128 ", 252 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Dubai," 30,328 ", 246 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Dubai," 39,834 ", 252 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Dubai," 39,707 ", 253 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Dubai," 34,007 ", 246 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Dubai," 31,019 ", 246 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Dubai," 42,927 ", 244 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Dubai," 35,955 ", 252 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Dubai," 27,862 ", 199 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Dubai," 34,690 ", 236 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Dubai," 22,401 ", 185 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Dubai," 31,136 ", 217 ,,,,,,,,
,DMM,2024,International,May,Departure,Dubai," 34,480 ", 252 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Dubai," 49,592 ", 246 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Dubai," 36,290 ", 252 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Dubai," 30,918 ", 253 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Dubai," 30,542 ", 245 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Dubai," 30,649 ", 247 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Dubai," 37,195 ", 244 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Dubai," 36,228 ", 252 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Frankfurt, 882 , 20 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Frankfurt, 765 , 19 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Frankfurt, 665 , 19 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Frankfurt," 1,073 ", 21 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Frankfurt, 970 , 21 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Frankfurt, 952 , 21 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Frankfurt," 1,338 ", 22 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Frankfurt, 732 , 14 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Frankfurt, 371 , 15 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Frankfurt, 863 , 31 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Frankfurt, 952 , 30 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Frankfurt," 1,363 ", 30 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Frankfurt, 516 , 15 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Frankfurt, 772 , 19 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Frankfurt, 676 , 19 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Frankfurt," 1,533 ", 22 ,,,,,,,,
,DMM,2024,International,May,Departure,Frankfurt," 1,019 ", 21 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Frankfurt," 1,669 ", 20 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Frankfurt," 1,171 ", 23 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Frankfurt, 627 , 14 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Frankfurt, 318 , 14 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Frankfurt, 759 , 31 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Frankfurt," 1,192 ", 30 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Frankfurt," 1,112 ", 30 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Hyderabad," 3,614 ", 25 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Hyderabad," 7,744 ", 57 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Hyderabad," 9,219 ", 55 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Hyderabad," 9,166 ", 56 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Hyderabad," 8,442 ", 55 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Hyderabad," 5,859 ", 56 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Hyderabad," 8,137 ", 57 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Hyderabad," 9,494 ", 58 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Hyderabad," 8,919 ", 56 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Hyderabad," 7,614 ", 56 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Hyderabad," 8,464 ", 47 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Hyderabad," 6,787 ", 31 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Hyderabad," 2,289 ", 26 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Hyderabad," 6,095 ", 57 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Hyderabad," 7,142 ", 56 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Hyderabad," 7,060 ", 56 ,,,,,,,,
,DMM,2024,International,May,Departure,Hyderabad," 7,932 ", 56 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Hyderabad," 9,321 ", 56 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Hyderabad," 9,250 ", 57 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Hyderabad," 6,174 ", 57 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Hyderabad," 6,020 ", 56 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Hyderabad," 8,256 ", 56 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Hyderabad," 8,060 ", 47 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Hyderabad," 6,754 ", 31 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Islamabad," 5,654 ", 24 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Islamabad," 5,341 ", 21 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Islamabad," 4,964 ", 21 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Islamabad," 4,872 ", 33 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Islamabad," 4,918 ", 24 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Islamabad," 5,410 ", 24 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Islamabad," 7,345 ", 31 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Islamabad," 6,599 ", 31 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Islamabad," 5,901 ", 31 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Islamabad," 6,333 ", 30 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Islamabad," 5,842 ", 30 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Islamabad," 6,429 ", 36 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Islamabad," 4,162 ", 18 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Islamabad," 4,350 ", 20 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Islamabad," 4,527 ", 23 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Islamabad," 5,205 ", 30 ,,,,,,,,
,DMM,2024,International,May,Departure,Islamabad," 4,471 ", 24 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Islamabad," 5,175 ", 25 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Islamabad," 5,091 ", 29 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Islamabad," 5,359 ", 31 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Islamabad," 4,963 ", 31 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Islamabad," 6,025 ", 30 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Islamabad," 5,642 ", 30 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Islamabad," 5,674 ", 35 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Istanbul," 12,267 ", 81 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Istanbul," 8,578 ", 71 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Istanbul," 8,118 ", 68 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Istanbul," 9,771 ", 92 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Istanbul," 10,620 ", 84 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Istanbul," 13,783 ", 116 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Istanbul," 16,208 ", 117 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Istanbul," 17,567 ", 99 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Istanbul," 8,606 ", 59 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Istanbul," 8,268 ", 60 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Istanbul," 9,816 ", 67 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Istanbul," 10,509 ", 68 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Istanbul," 6,574 ", 60 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Istanbul," 10,462 ", 71 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Istanbul," 6,301 ", 68 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Istanbul," 12,150 ", 91 ,,,,,,,,
,DMM,2024,International,May,Departure,Istanbul," 11,503 ", 84 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Istanbul," 19,137 ", 116 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Istanbul," 16,031 ", 117 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Istanbul," 9,610 ", 99 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Istanbul," 8,906 ", 59 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Istanbul," 7,521 ", 61 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Istanbul," 9,483 ", 67 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Istanbul," 9,499 ", 68 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Karachi," 1,272 ", 9 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Karachi," 1,210 ", 9 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Karachi," 1,257 ", 8 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Karachi, 926 , 8 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Karachi," 1,332 ", 9 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Karachi," 1,184 ", 11 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Karachi," 1,435 ", 9 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Karachi," 1,453 ", 9 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Karachi, 674 , 5 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Karachi, 754 , 5 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Karachi, 928 , 4 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Karachi, 620 , 4 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Karachi, 545 , 6 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Karachi, 773 , 8 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Karachi, 743 , 8 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Karachi," 1,185 ", 8 ,,,,,,,,
,DMM,2024,International,May,Departure,Karachi, 948 , 9 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Karachi," 1,503 ", 10 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Karachi, 937 , 9 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Karachi, 915 , 9 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Karachi, 604 , 5 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Karachi, 659 , 4 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Karachi, 772 , 5 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Karachi, 651 , 4 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Kathmandu," 4,089 ", 28 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Kathmandu," 4,568 ", 30 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Kathmandu," 4,650 ", 30 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Kathmandu," 4,122 ", 27 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Kathmandu," 4,463 ", 30 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Kathmandu," 5,066 ", 34 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Kathmandu," 6,062 ", 38 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Kathmandu," 6,683 ", 39 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Kathmandu," 6,031 ", 38 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Kathmandu," 5,443 ", 37 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Kathmandu," 7,130 ", 44 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Kathmandu," 6,633 ", 42 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Kathmandu," 2,829 ", 21 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Kathmandu," 3,713 ", 30 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Kathmandu," 4,069 ", 30 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Kathmandu," 3,315 ", 27 ,,,,,,,,
,DMM,2024,International,May,Departure,Kathmandu," 3,105 ", 30 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Kathmandu," 4,586 ", 34 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Kathmandu," 4,269 ", 38 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Kathmandu," 3,600 ", 38 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Kathmandu," 5,034 ", 39 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Kathmandu," 5,110 ", 37 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Kathmandu," 4,617 ", 44 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Kathmandu," 4,978 ", 42 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Kuwait," 5,943 ", 62 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Kuwait," 4,429 ", 51 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Kuwait," 3,313 ", 36 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Kuwait," 5,045 ", 53 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Kuwait," 5,762 ", 55 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Kuwait," 4,642 ", 47 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Kuwait," 4,462 ", 40 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Kuwait," 4,499 ", 38 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Kuwait," 4,437 ", 44 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Kuwait," 5,499 ", 48 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Kuwait," 5,635 ", 49 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Kuwait," 4,623 ", 47 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Kuwait," 5,383 ", 52 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Kuwait," 5,937 ", 52 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Kuwait," 3,760 ", 36 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Kuwait," 6,261 ", 54 ,,,,,,,,
,DMM,2024,International,May,Departure,Kuwait," 5,577 ", 55 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Kuwait," 5,597 ", 47 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Kuwait," 4,431 ", 40 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Kuwait," 4,848 ", 38 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Kuwait," 5,019 ", 43 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Kuwait," 4,584 ", 48 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Kuwait," 5,667 ", 49 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Kuwait," 5,528 ", 47 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Lahore," 7,733 ", 37 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Lahore," 6,856 ", 33 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Lahore," 6,979 ", 35 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Lahore," 6,597 ", 35 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Lahore," 7,415 ", 36 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Lahore," 7,017 ", 37 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Lahore," 7,509 ", 34 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Lahore," 7,485 ", 36 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Lahore," 5,463 ", 34 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Lahore," 6,086 ", 36 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Lahore," 7,356 ", 45 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Lahore," 8,845 ", 45 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Lahore," 6,200 ", 30 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Lahore," 6,725 ", 33 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Lahore," 5,885 ", 34 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Lahore," 7,115 ", 37 ,,,,,,,,
,DMM,2024,International,May,Departure,Lahore," 6,176 ", 38 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Lahore," 8,014 ", 38 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Lahore," 4,866 ", 36 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Lahore," 5,773 ", 35 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Lahore," 5,103 ", 34 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Lahore," 6,275 ", 36 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Lahore," 7,467 ", 45 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Lahore," 8,449 ", 45 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Lucknow," 2,131 ", 13 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Lucknow," 1,795 ", 12 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Lucknow," 4,191 ", 35 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Lucknow," 7,706 ", 60 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Lucknow," 10,662 ", 63 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Lucknow," 6,695 ", 60 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Lucknow," 9,386 ", 60 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Lucknow," 10,304 ", 62 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Lucknow," 9,795 ", 61 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Lucknow," 7,174 ", 53 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Lucknow," 8,174 ", 52 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Lucknow," 9,505 ", 58 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Lucknow," 1,608 ", 10 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Lucknow," 1,924 ", 12 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Lucknow," 3,875 ", 34 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Lucknow," 7,475 ", 61 ,,,,,,,,
,DMM,2024,International,May,Departure,Lucknow," 8,026 ", 62 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Lucknow," 10,092 ", 59 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Lucknow," 9,026 ", 61 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Lucknow," 4,538 ", 61 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Lucknow," 4,897 ", 60 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Lucknow," 9,211 ", 56 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Lucknow," 8,390 ", 52 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Lucknow," 8,718 ", 58 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Mangalore," 2,577 ", 14 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Mangalore," 2,139 ", 12 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Mangalore," 2,609 ", 16 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Mangalore," 2,615 ", 17 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Mangalore," 2,717 ", 19 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Mangalore," 1,400 ", 16 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Mangalore," 2,675 ", 19 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Mangalore," 2,609 ", 17 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Mangalore," 2,653 ", 17 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Mangalore," 2,630 ", 17 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Mangalore," 2,440 ", 16 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Mangalore," 2,618 ", 18 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Mangalore," 1,709 ", 11 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Mangalore," 1,740 ", 12 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Mangalore," 1,800 ", 16 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Mangalore," 2,255 ", 18 ,,,,,,,,
,DMM,2024,International,May,Departure,Mangalore," 2,561 ", 17 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Mangalore," 2,387 ", 15 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Mangalore," 2,473 ", 19 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Mangalore," 1,485 ", 17 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Mangalore," 1,926 ", 17 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Mangalore," 2,186 ", 18 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Mangalore," 1,977 ", 16 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Mangalore," 2,639 ", 18 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Manila," 7,012 ", 22 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Manila," 4,886 ", 16 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Manila," 5,623 ", 18 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Manila," 4,762 ", 22 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Manila," 3,593 ", 23 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Manila," 6,527 ", 21 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Manila," 6,678 ", 22 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Manila," 7,618 ", 22 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Manila," 5,155 ", 16 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Manila," 5,316 ", 17 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Manila," 3,742 ", 18 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Manila," 3,525 ", 16 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Manila," 3,929 ", 18 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Manila," 5,720 ", 22 ,,,,,,,,
,DMM,2024,International,May,Departure,Manila," 7,326 ", 23 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Manila," 6,573 ", 21 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Manila," 7,143 ", 22 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Manila," 5,680 ", 22 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Manila," 2,647 ", 16 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Manila," 2,773 ", 17 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Muscat," 14,592 ", 96 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Muscat," 12,454 ", 89 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Muscat," 12,308 ", 95 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Muscat," 9,253 ", 66 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Muscat," 9,930 ", 71 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Muscat," 8,295 ", 69 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Muscat," 8,993 ", 71 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Muscat," 11,063 ", 70 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Muscat," 9,988 ", 62 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Muscat," 7,537 ", 61 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Muscat," 8,772 ", 60 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Muscat," 8,173 ", 59 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Muscat," 7,389 ", 76 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Muscat," 8,937 ", 89 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Muscat," 6,579 ", 94 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Muscat," 6,426 ", 66 ,,,,,,,,
